"","stock","y","ymin","ymax","variable","value","L1"
"9880",11.9387755102041,5.98250930248531,4.9441317143932,7.02088689057742,"GP",5.98250930248531,42
"9881",0,-0.234062981631937,-0.717526060914824,0.249400097650951,"True",0,42
"9882",0.306122448979592,0.000454332473994346,-0.470896360076364,0.471805025024353,"True",0.0990296162627792,42
"9883",0.612244897959184,0.256504740912078,-0.213628525681059,0.726638007505215,"True",0.222325602017502,42
"9884",0.918367346938776,0.533439394148114,0.0574900632564281,1.0093887250398,"True",0.372161537119918,42
"9885",1.22448979591837,0.830355085979856,0.345568330585339,1.31514184137437,"True",0.550525372930474,42
"9886",1.53061224489796,1.1460837991696,0.652911235943892,1.63925636239531,"True",0.759015832047259,42
"9887",1.83673469387755,1.4791853754156,0.980721455534258,1.97764929529694,"True",0.998738814580613,42
"9888",2.14285714285714,1.82794419248477,1.32907523007421,2.32681315489533,"True",1.27020825630993,42
"9889",2.44897959183673,2.19037049839395,1.69701881858304,2.68372217820486,"True",1.5732562188991,42
"9890",2.75510204081633,2.56420692724877,2.08269691396658,3.04571694053095,"True",1.90695710454403,42
"9891",3.06122448979592,2.94694067114332,2.4834793194874,3.41040202279924,"True",2.26957074487154,42
"9892",3.36734693877551,3.33582166552623,2.89607928218652,3.77556404886594,"True",2.65850869800208,42
"9893",3.6734693877551,3.72788726203595,3.31666667943536,4.13910784463655,"True",3.07032739609864,42
"9894",3.97959183673469,4.11999228200744,3.74097988920707,4.49900467480782,"True",3.50075083415503,42
"9895",4.28571428571429,4.50884590958483,4.16444281061946,4.85324900855019,"True",3.94472431348067,42
"9896",4.59183673469388,4.89105268652841,4.58228944953962,5.19981592351719,"True",4.3964994022349,42
"9897",4.89795918367347,5.26315953989167,4.98970392902028,5.53661515076306,"True",4.84974881770642,42
"9898",5.20408163265306,5.62170504438066,5.38197850117739,5.86143158758394,"True",5.2977084497291,42
"9899",5.51020408163265,5.96327222961671,5.75469378663085,6.17185067260257,"True",5.73334231739304,42
"9900",5.81632653061224,6.28454242210666,6.10390689846223,6.46517794575109,"True",6.1495249689235,42
"9901",6.12244897959184,6.58234875711627,6.42630014540058,6.73839736883195,"True",6.53923477922722,42
"9902",6.42857142857143,6.85372902407178,6.71919439749634,6.98826365064723,"True",6.89575084221585,42
"9903",6.73469387755102,7.09597531537336,6.9802874310681,7.21166319967862,"True",7.21284575037027,42
"9904",7.04081632653061,7.30668059637993,7.20695826670503,7.40640292605483,"True",7.48496653616732,42
"9905",7.3469387755102,7.48377994117774,7.39502227590865,7.57253760644682,"True",7.70739642935838,42
"9906",7.6530612244898,7.62558630549947,7.53774392616936,7.71342868482957,"True",7.87639084616328,42
"9907",7.95918367346939,7.7308201052354,7.62853917597162,7.83310103449918,"True",7.9892821323977,42
"9908",8.26530612244898,7.79863185340524,7.66609902370441,7.93116468310607,"True",8.0445489716529,42
"9909",8.57142857142857,7.82861765340578,7.65294864606746,8.00428666074409,"True",8.04184796330664,42
"9910",8.87755102040816,7.82082771859978,7.59181475152327,8.04984068567629,"True",7.98200658231027,42
"9911",9.18367346938776,7.77576719405851,7.48498713812209,8.06654724999492,"True",7.86697845613115,42
"9912",9.48979591836735,7.69439044664147,7.33471797081714,8.0540629224658,"True",7.69976353717492,42
"9913",9.79591836734694,7.57808798242326,7.14351014540108,8.01266581944543,"True",7.48429722171899,42
"9914",10.1020408163265,7.42866675079555,6.91423344060511,7.943100060986,"True",7.22531369197585,42
"9915",10.4081632653061,7.24832452896258,6.65014704597652,7.84650201194865,"True",6.92818967712832,42
"9916",10.7142857142857,7.03961710901589,6.35487458402387,7.72435963400791,"True",6.59877540374698,42
"9917",11.0204081632653,6.80542061320106,6.03235622051781,7.57848500588432,"True",6.24321972025483,42
"9918",11.3265306122449,6.54888784134864,5.68678713460084,7.41098854809645,"True",5.86779624098319,42
"9919",11.6326530612245,6.27339918244561,5.32254803037481,7.22425033451641,"True",5.47873689074513,42
"9920",11.9387755102041,5.98250930248531,4.9441317143932,7.02088689057742,"True",5.0820784864977,42
"9921",0,-0.234062981631937,-0.717526060914824,0.249400097650951,"MLE",0,42
"9922",0.306122448979592,0.000454332473994346,-0.470896360076364,0.471805025024353,"MLE",0.104728542210753,42
"9923",0.612244897959184,0.256504740912078,-0.213628525681059,0.726638007505215,"MLE",0.233265840574461,42
"9924",0.918367346938776,0.533439394148114,0.0574900632564281,1.0093887250398,"MLE",0.387546091683231,42
"9925",1.22448979591837,0.830355085979856,0.345568330585339,1.31514184137437,"MLE",0.569203970302587,42
